xltime;trade-price;trade-volume;bid-price;bid-volume;ask-price;ask-volume
2017-01-03 14:52:17.192000-05:00;224.8;1.0;115.33777777777777;64;115.34999999999998;175
2017-01-03 14:52:23.203000-05:00;224.81;200.0;115.36;5;115.37;14
2017-01-03 14:52:28.259000-05:00;224.815;20.0;115.34999999999998;6;115.36;16
2017-01-03 14:52:29.668000-05:00;224.81;200.0;115.35;8;115.36;11
2017-01-03 14:52:37.991000-05:00;224.81;100.0;115.32;18;115.33;16
2017-01-03 14:52:42.491000-05:00;224.82;100.0;115.34272727272727;50;115.35909090909091;37
2017-01-03 14:52:48.281000-05:00;224.81;500.0;115.36;8;115.38;5
2017-01-03 14:52:51.238000-05:00;224.82;100.0;115.37;17;115.38;5
2017-01-03 14:52:55.428000-05:00;224.84;100.0;115.38;3;115.39;4
2017-01-03 14:52:59.261000-05:00;224.83;200.0;115.33;12;115.35;11
2017-01-03 14:53:00.141000-05:00;224.825;100.0;115.33;27;115.34200000000001;13
2017-01-03 14:53:00.152000-05:00;224.83;2043.0;115.35;13;115.36;18
2017-01-03 14:53:02.541000-05:00;224.81;727.0;115.34;6;115.36;4
2017-01-03 14:53:15.050000-05:00;224.86;834.0;115.34;16;115.36;28
2017-01-03 14:53:22.170000-05:00;224.86999999999998;3700.0;115.34;73;115.35125;21
2017-01-03 14:53:22.581000-05:00;224.87;100.0;115.35;6;115.36;9
2017-01-03 14:53:23.080000-05:00;224.88;400.0;115.34999999999998;10;115.36;10
2017-01-03 14:53:24.620000-05:00;224.88;400.0;115.35999999999999;9;115.37;16
2017-01-03 14:53:37.420000-05:00;224.83;1401.0;115.343125;74;115.36;134
2017-01-03 14:53:37.786000-05:00;224.83;1200.0;115.35;2;115.36;7
2017-01-03 14:53:40.760000-05:00;224.82;300.0;115.33999999999999;34;115.36;28
2017-01-03 14:53:43.649000-05:00;224.81000000000003;200.0;115.34;18;115.35;21
2017-01-03 14:53:57.800000-05:00;224.80866666666668;3617.0;115.27;70;115.29;42
2017-01-03 14:54:03.355000-05:00;224.81;860.0;115.27;5;115.28;4
2017-01-03 14:54:05.829000-05:00;224.84;493.0;115.32;12;115.33;18
2017-01-03 14:54:08.358000-05:00;224.83;18.0;115.3;9;115.31;8
2017-01-03 14:54:12.779000-05:00;224.84909090909093;4600.0;115.27882352941177;67;115.29411764705883;63
2017-01-03 14:54:12.799000-05:00;224.85;800.0;115.28;38;115.3;33
2017-01-03 14:54:22.898000-05:00;224.8;200.0;115.25;8;115.26;9
2017-01-03 14:54:24.619000-05:00;224.82;1.0;115.27;4;115.29;7
2017-01-03 14:54:30.039000-05:00;224.82;101.0;115.25;81;115.26466666666667;97
2017-01-03 14:54:37.349000-05:00;224.86;200.0;115.24;4;115.255;6
2017-01-03 14:54:40.659000-05:00;224.87;996.0;115.24;2;115.25;7
2017-01-03 14:54:41.598000-05:00;224.87;340.0;115.24;20;115.25;4
2017-01-03 14:54:46.908000-05:00;224.88;201.0;115.25;14;115.26;12
